"em","fuel","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"N2O","biomass","ktN2O",159.458878813924,159.933728383715,162.228983992735,164.03138658717,166.403111755555,167.240888244706,170.945755724603,173.505575159125,176.660020049912,178.871136305695,180.638033186945,182.42349389304,184.577274854894,187.307291913483,193.664907647132,194.020974079596,195.657491135476,201.67369766469,203.301228946347,195.349365583324,201.075877586967,204.310328949553,208.039990063862,209.241642710862,213.975990851168,222.025821810585,219.688812676997,230.297362958202,233.172141939469,239.058874403231,223.770894575324,221.070695307648,222.208705014427,225.956864486096,230.232347205122,233.999505285594,237.635744777349,238.117383927557,236.413559441183,233.342350985261,240.104547769486,242.469393365943,244.961316565553,246.821863407516,249.235017563162,249.387258116369,251.88323057679,254.385933492452,255.460673433548,255.377474691958,255.06182577917,260.35820763457,260.35820763457
"N2O","brown_coal","ktN2O",19.9145156655828,20.1687518243725,20.772274708539,21.7049867087244,22.2416444618198,23.170008225177,24.3009942819792,24.2512185313185,24.0191012404997,24.7913049428844,25.7727288967635,25.9275113748079,26.8731838367788,27.3334144910331,28.054619730728,28.8592360433995,29.3275011845801,30.1016088187015,30.3085813432973,30.3719138006182,28.1326476964292,25.4745094207535,24.6317821455908,22.7903491336572,21.0672665002445,20.3425337903657,20.0295191010621,19.6499428093412,19.1662501348758,18.8434565581336,19.7822338253701,20.1819142676445,22.1641860838572,24.0898575415546,25.6124148778516,26.6480866980322,26.7549433998922,28.7483313296505,28.9050092261807,29.889184638437,31.1453475735039,33.7035093814037,33.8981304384438,35.4318571915879,35.8767679155153,35.8507456409677,40.030852775095,39.8429039842187,38.107105646304,34.190477725204,29.9664815291994,32.5237859142801,32.1984464967729
"N2O","coal_coke","ktN2O",5.20741809174127,5.01782208075014,5.06526340795886,4.88053368679292,4.94242372180954,4.5554176479789,3.77187616131135,4.4309780687494,4.49228227955443,4.78957859010389,4.78390156333601,4.96384327743674,4.11809915129453,4.20951544401401,4.28418365961662,4.44031141108582,4.34604137057756,4.14596355389585,4.30428667531319,4.28608928164333,4.1094862834661,3.7879838770433,3.88464872737481,3.90150737704396,3.84596632015951,3.98578448673603,4.07853865132698,3.88385341985788,3.8457925365218,3.4280286631584,3.49559153439484,3.59082594887241,3.37195272344424,3.46630866930324,3.69223364569188,4.26149431935247,4.23089323533997,4.42055639226542,4.54416585955169,4.21633505585945,5.31856072845893,5.85343257016781,6.55896344187661,6.21352623365612,6.60669351755139,6.13139321163273,6.26258178258602,5.90540657692385,5.26710313315253,5.42149511636886,4.21656968902598,4.45918384614551,4.38584472617285
"N2O","diesel_oil","ktN2O",26.9090273910364,27.6056289020584,29.9663975400001,32.3190582435107,32.1877802154061,32.2474105041426,34.1380411199155,35.476294649175,36.8161257812362,37.1034369828296,35.2908927435254,34.9897116785119,34.7200196763338,34.1927071276597,35.3212665809786,35.8251604165458,39.3890001188194,40.5152034263123,41.1912750155123,42.1602870580209,43.7216722335496,43.1194425826108,41.1916135983665,40.9318895038882,38.8973619295691,40.1902110176589,42.6197863836943,42.8108852703841,41.9961528372549,42.286476165223,45.9813517856816,47.4472628080164,47.7177654319793,49.6840403079301,52.5955364554864,54.265826155158,56.3702075135899,60.7634601694107,61.873792706053,58.7247565339037,58.8179122646383,62.723092661936,60.7019931239777,61.6569168345224,62.9964889764453,66.1863577634142,65.6893408958232,67.4157103970558,68.7459406547511,70.1350708168699,62.6372728123581,66.1600795493492,68.8489159333945
"N2O","hard_coal","ktN2O",63.726917418755,62.4990640538715,63.0485418240982,65.7382461416741,66.8878376660787,69.5957195701127,73.4746315697719,76.4963642817582,79.9858187484886,83.1291519699438,85.7519285672841,87.1446925281719,89.1114555931061,91.5500083375786,96.7088095794186,100.234148875506,100.842560038342,105.877950165554,109.413159327494,109.452232562305,108.850028097842,107.733192843452,104.793365602129,107.039695892598,106.463076250015,110.580581410476,109.649482533188,111.982572202805,114.580198056717,115.484489990843,120.263198981005,124.18039802545,136.512231729291,154.161576042687,172.486656889443,188.788788945535,201.024284381171,214.89002373096,223.175272999987,225.851899470488,239.994836402604,251.623159197546,251.78370375634,269.161786137421,272.224011680969,262.087389844152,282.592529818871,288.941832062969,294.323399268628,284.10427278158,274.768475504961,299.564058360072,299.855627701686
"N2O","heavy_oil","ktN2O",47.4293761244224,49.0083453921692,50.7674289592683,53.9684708484334,52.7957464914028,49.3387992491291,52.4822105537996,53.0430614523407,52.3502222866859,53.6636271760445,50.8131871492116,46.5917229881176,42.2484358550808,38.9144971715716,37.7120131563617,36.8683574083057,37.2259559472869,36.643504520862,38.2519401501264,38.9160533570045,39.040885983626,41.1501672628297,40.6032832218772,40.5675330056689,40.6857620290956,40.8149511807925,40.5774180393662,42.5459781414634,40.9830005530029,41.3455985969519,43.6703683042833,43.2988208437861,42.8348648639055,45.2087582929362,48.6405747880534,50.9385219163393,55.8997528598718,59.0648496326779,59.8978837942713,50.5532571136712,47.7336489093598,50.7676622478211,48.6582204768965,47.0344296805301,46.4375148807053,44.2424965131297,47.883880672804,48.7353942439733,47.9387960962371,46.6756817254695,44.5485002600377,46.3000256497235,46.5730346017275
"N2O","light_oil","ktN2O",204.64065087479,215.260711049613,229.59015513712,241.633178520097,237.498781446927,245.274744022349,256.034298601147,265.435013361731,275.214335042294,272.886346955719,265.618712947673,264.045020011658,265.563964735136,267.67409587357,270.667653578837,272.637202067217,280.836004307535,290.566765771328,300.383587127935,306.997172680392,305.781387864371,321.445142354732,340.71226763343,351.877570413105,367.330206283681,383.278318354076,399.298601883451,413.840320179688,425.68875993928,420.841590612804,385.049556324279,371.592630624092,362.857319569449,355.1216329482,349.957711154031,330.369648717347,335.817863637848,325.563752421428,325.497648859593,313.859231062715,320.34805317455,322.247070668696,316.798923370194,306.284331208782,301.058648814583,292.377756840844,276.323706795662,280.800423894309,286.67447293287,298.588303873883,259.153011051622,277.411471296144,282.56895640315
"N2O","natural_gas","ktN2O",11.311589112007,11.98785799407,12.3847746853525,12.5628544908443,12.9302681418724,12.4397791675548,12.8031252956525,12.9289522279771,13.0593583555881,13.862032879777,14.3746632345008,14.4295943948718,13.7663447058651,13.6371984121064,14.6047471123154,14.683826762996,14.445789155677,15.4309531997853,16.0245248985575,17.4347040350216,18.1178094632522,19.4251332819654,19.7394137171908,20.3519082905232,23.7271382677867,25.1137922809246,25.3786968199555,25.9963868260265,27.4015660315975,28.136447154183,31.4120942664849,34.854366768483,41.7982869684745,43.4327454233924,47.3666356552845,49.1975821602077,51.8901931735869,58.652285025175,58.5812013911385,58.2605204989023,63.6580857471733,64.8500281951416,66.702192798447,64.6608038971495,65.7896470833355,67.6889148443834,69.3837034235742,68.5541718568667,71.8392507681373,73.0414424892214,74.3674120663455,76.4477272126325,75.0640438841986
"N2O","process","ktN2O",4988.7926384635,5119.97422231558,5259.78240977403,5483.75621379987,5594.38733417483,5747.68524093257,5913.77798324366,6010.45232113013,6202.89347947701,6317.49329349235,6358.84270881223,6293.32739276808,6269.50338003741,6520.92090817559,6636.56445196182,6541.89453768515,6584.96678874398,6711.83821439661,6788.60900422007,6770.30889013806,7020.86993019688,6973.68452513365,6947.05982569022,7035.13822210924,7137.06457072106,7364.86717243953,7538.27120073698,7399.30695647391,7425.10101102705,7397.46124346328,7392.37373817808,7429.42086596957,7520.17333094372,7656.85406946785,7892.40118377144,7936.09865068142,7997.41981374909,8216.69545699847,8164.44339655868,8218.39423190412,8358.80164798418,8467.58500059159,8594.73705784086,8793.4208818969,8929.6476559127,9296.08413084136,9283.97023448639,9154.80868886673,9249.91244185339,9254.30242806923,9345.00859078301,9422.09961538499,9458.30100508722
